<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
S&P 500,D,20150903,000000,1952.89,1974.91,1944.74,1951.13,0,0
S&P 500,D,20150904,000000,1938.87,1938.87,1911.21,1921.22,0,0
S&P 500,D,20150905,000000,1921.22,1921.22,1921.22,1921.22,0,0
S&P 500,D,20150906,000000,1921.22,1921.22,1921.22,1921.22,0,0
S&P 500,D,20150907,000000,1921.22,1921.22,1921.22,1921.22,0,0
S&P 500,D,20150908,000000,1934.22,1970.42,1934.22,1969.41,0,0
S&P 500,D,20150909,000000,1975.2,1988.63,1937.88,1942.04,0,0
S&P 500,D,20150910,000000,1941.04,1964.52,1937.21,1952.29,0,0
S&P 500,D,20150911,000000,1951.45,1961.05,1939.19,1961.05,0,0
S&P 500,D,20150912,000000,1961.05,1961.05,1961.05,1961.05,0,0
S&P 500,D,20150913,000000,1961.05,1961.05,1961.05,1961.05,0,0
S&P 500,D,20150914,000000,1963.06,1963.06,1948.27,1953.03,0,0
S&P 500,D,20150915,000000,1956.79,1983.19,1954.3,1978.09,0,0
S&P 500,D,20150916,000000,1978.25,1997.24,1977.93,1995.31,0,0
S&P 500,D,20150917,000000,1994.62,2020.86,1986.75,1990.2,0,0
S&P 500,D,20150918,000000,1981.42,1981.42,1953.46,1958.03,0,0
S&P 500,D,20150919,000000,1958.03,1958.03,1958.03,1958.03,0,0
S&P 500,D,20150920,000000,1958.03,1958.03,1958.03,1958.03,0,0
S&P 500,D,20150921,000000,1963.05,1979.63,1955.83,1966.97,0,0
S&P 500,D,20150922,000000,1961.39,1961.39,1929.25,1942.74,0,0
S&P 500,D,20150923,000000,1943.24,1949.52,1932.57,1938.76,0,0
S&P 500,D,20150924,000000,1930.37,1937.17,1908.93,1932.24,0,0
S&P 500,D,20150925,000000,1942.42,1952.88,1921.5,1931.34,0,0
S&P 500,D,20150926,000000,1931.34,1931.34,1931.34,1931.34,0,0
S&P 500,D,20150927,000000,1931.34,1931.34,1931.34,1931.34,0,0
S&P 500,D,20150928,000000,1925.84,1925.84,1879.21,1881.77,0,0
S&P 500,D,20150929,000000,1883.53,1899.48,1871.91,1884.09,0,0
S&P 500,D,20150930,000000,1894.83,1920.5,1894.83,1920.03,0,0
S&P 500,D,20151001,000000,1919.65,1927.18,1900.71,1923.82,0,0
S&P 500,D,20151002,000000,1921.77,1951.36,1893.79,1951.36,0,0
S&P 500,D,20151003,000000,1951.36,1951.36,1951.36,1951.36,0,0
S&P 500,D,20151004,000000,1951.36,1951.36,1951.36,1951.36,0,0
S&P 500,D,20151005,000000,1954.33,1989.17,1954.33,1987.05,0,0
S&P 500,D,20151006,000000,1986.63,1991.62,1971.99,1979.92,0,0
S&P 500,D,20151007,000000,1985.25,1999.21,1976.44,1995.83,0,0
S&P 500,D,20151008,000000,1991.73,2016.5,1987.53,2013.43,0,0
S&P 500,D,20151009,000000,2013.73,2020.13,2007.61,2014.89,0,0
S&P 500,D,20151010,000000,2014.89,2014.89,2014.89,2014.89,0,0
S&P 500,D,20151011,000000,2014.89,2014.89,2014.89,2014.89,0,0
S&P 500,D,20151012,000000,2016.18,2018.66,2010.56,2017.46,0,0
S&P 500,D,20151013,000000,2012.24,2022.33,2001.78,2003.69,0,0
S&P 500,D,20151014,000000,2003.66,2009.56,1990.73,1994.24,0,0
S&P 500,D,20151015,000000,1996.47,2024.14,1996.47,2023.86,0,0
S&P 500,D,20151016,000000,2024.37,2033.54,2020.46,2033.11,0,0
S&P 500,D,20151017,000000,2033.11,2033.11,2033.11,2033.11,0,0
S&P 500,D,20151018,000000,2033.11,2033.11,2033.11,2033.11,0,0
S&P 500,D,20151019,000000,2031.73,2034.45,2022.32,2033.66,0,0
S&P 500,D,20151020,000000,2033.66,2039.11,2026.61,2030.77,0,0
S&P 500,D,20151021,000000,2033.47,2037.97,2017.22,2018.94,0,0
S&P 500,D,20151022,000000,2025.34,2055.19,2025.34,2052.51,0,0
S&P 500,D,20151023,000000,2058.19,2079.74,2058.19,2075.15,0,0
S&P 500,D,20151024,000000,2075.15,2075.15,2075.15,2075.15,0,0
S&P 500,D,20151025,000000,2075.15,2075.15,2075.15,2075.15,0,0
S&P 500,D,20151026,000000,2075.08,2075.08,2066.53,2071.18,0,0
S&P 500,D,20151027,000000,2068.75,2070.37,2058.86,2065.89,0,0
S&P 500,D,20151028,000000,2066.48,2090.35,2063.11,2090.35,0,0
S&P 500,D,20151029,000000,2086.14,2092.51,2082.63,2089.41,0,0
S&P 500,D,20151030,000000,2090,2094.32,2079.34,2079.36,0,0
S&P 500,D,20151031,000000,2079.36,2079.36,2079.36,2079.36,0,0
S&P 500,D,20151101,000000,2079.36,2079.36,2079.36,2079.36,0,0
S&P 500,D,20151102,000000,2080.76,2106.2,2080.76,2103.96,0,0
S&P 500,D,20151103,000000,2103.92,2116.48,2097.52,2109.73,0,0
S&P 500,D,20151104,000000,2109.87,2114.58,2096.98,2102.06,0,0
S&P 500,D,20151105,000000,2102.54,2108.77,2090.41,2100.09,0,0
S&P 500,D,20151106,000000,2100.13,2101.91,2083.74,2098.67,0,0
S&P 500,D,20151107,000000,2099.01,2099.26,2099.01,2099.2,0,0
S&P 500,D,20151108,000000,2099.2,2099.2,2099.2,2099.2,0,0
S&P 500,D,20151109,000000,2095.02,2095.02,2068.24,2078.77,0,0
S&P 500,D,20151110,000000,2079.04,2083.65,2069.91,2080.85,0,0
S&P 500,D,20151111,000000,2081.45,2086.94,2074.97,2074.97,0,0
S&P 500,D,20151112,000000,2074.89,2075,2045.66,2046.12,0,0
S&P 500,D,20151113,000000,2046.03,2046.03,2022.02,2023.2,0,0
S&P 500,D,20151114,000000,2023.33,2023.33,2023.04,2023.04,0,0
S&P 500,D,20151115,000000,2023.04,2023.04,2023.04,2023.04,0,0
S&P 500,D,20151116,000000,2022.08,2053.16,2019.39,2052.86,0,0
S&P 500,D,20151117,000000,2053.04,2066.69,2045.9,2050.63,0,0
S&P 500,D,20151118,000000,2050.42,2085.31,2050.41,2083.4,0,0
S&P 500,D,20151119,000000,2083.39,2086.72,2078.76,2081.25,0,0
S&P 500,D,20151120,000000,2081.05,2097.06,2081.05,2088.96,0,0
S&P 500,D,20151121,000000,2089.12,2089.21,2089.12,2089.17,0,0
S&P 500,D,20151122,000000,2089.17,2089.17,2089.17,2089.17,0,0
S&P 500,D,20151123,000000,2089.56,2095.61,2081.4,2086.8,0,0
S&P 500,D,20151124,000000,2086.71,2093.98,2070.29,2089.12,0,0
S&P 500,D,20151125,000000,2089.34,2093,2086.3,2089.11,0,0
S&P 500,D,20151126,000000,2089.06,2089.06,2088.87,2088.87,0,0
S&P 500,D,20151127,000000,2088.95,2093.28,2084.13,2090.11,0,0
S&P 500,D,20151128,000000,2090.11,2090.11,2090.11,2090.11,0,0
S&P 500,D,20151129,000000,2090.11,2090.11,2090.11,2090.11,0,0
S&P 500,D,20151130,000000,2090.95,2093.81,2080.95,2081.56,0,0
S&P 500,D,20151201,000000,2081.21,2103.35,2080.41,2101.94,0,0
S&P 500,D,20151202,000000,2102.35,2104.27,2077.12,2079.94,0,0
S&P 500,D,20151203,000000,2080.03,2085,2042.37,2049.96,0,0
S&P 500,D,20151204,000000,2049.79,2093.83,2049.62,2091.23,0,0
S&P 500,D,20151205,000000,2091.29,2091.69,2091.02,2091.69,0,0
S&P 500,D,20151206,000000,2091.69,2091.69,2091.69,2091.69,0,0
S&P 500,D,20151207,000000,2090.42,2090.42,2066.78,2076.63,0,0
S&P 500,D,20151208,000000,2077.04,2077.2,2052.32,2064.21,0,0
S&P 500,D,20151209,000000,2063.83,2080.28,2037.14,2047.74,0,0
S&P 500,D,20151210,000000,2047.77,2067.65,2045.67,2053.11,0,0
S&P 500,D,20151211,000000,2052.63,2052.63,2008.83,2012.94,0,0
S&P 500,D,20151212,000000,2012.77,2012.77,2012.3,2012.37,0,0
S&P 500,D,20151213,000000,2012.37,2012.37,2012.37,2012.37,0,0
S&P 500,D,20151214,000000,2013.37,2022.87,1993.26,2021.8,0,0
S&P 500,D,20151215,000000,2021.84,2053.86,2021.84,2043.73,0,0
S&P 500,D,20151216,000000,2043.32,2076.7,2042.68,2073.24,0,0
S&P 500,D,20151217,000000,2072.86,2076.37,2042.04,2042.04,0,0
S&P 500,D,20151218,000000,2041.68,2042,2005.48,2005.48,0,0
S&P 500,D,20151219,000000,2005.4,2005.55,2005.4,2005.55,0,0
S&P 500,D,20151220,000000,2005.55,2005.55,2005.55,2005.55,0,0
S&P 500,D,20151221,000000,2011.65,2022.89,2005.95,2021.07,0,0
S&P 500,D,20151222,000000,2021.09,2042.74,2020.5,2038.78,0,0
S&P 500,D,20151223,000000,2039.11,2064.73,2038.97,2064.32,0,0
S&P 500,D,20151224,000000,2064.28,2067.36,2058.73,2060.99,0,0
S&P 500,D,20151225,000000,2060.99,2060.99,2060.99,2060.99,0,0
S&P 500,D,20151226,000000,2060.99,2060.99,2060.99,2060.99,0,0
S&P 500,D,20151227,000000,2060.99,2060.99,2060.99,2060.99,0,0
S&P 500,D,20151228,000000,2056.74,2056.76,2044.2,2056.5,0,0
S&P 500,D,20151229,000000,2056.55,2081.56,2056.5,2078.12,0,0
S&P 500,D,20151230,000000,2078.15,2078.36,2062,2063.33,0,0
S&P 500,D,20151231,000000,2063.23,2063.36,2044.25,2044.25,0,0
S&P 500,D,20160101,000000,2044.14,2044.14,2043.65,2043.94,0,0
S&P 500,D,20160102,000000,2043.94,2043.94,2043.94,2043.94,0,0
S&P 500,D,20160103,000000,2043.94,2043.94,2043.94,2043.94,0,0
S&P 500,D,20160104,000000,2034.37,2034.37,1989.68,2012.58,0,0
S&P 500,D,20160105,000000,2012.94,2021.94,2004.17,2016.74,0,0
S&P 500,D,20160106,000000,2016.75,2016.94,1979.05,1990.18,0,0
S&P 500,D,20160107,000000,1990.7,1990.7,1938.83,1943.7,0,0
S&P 500,D,20160108,000000,1943.42,1960.35,1918.46,1922.61,0,0
S&P 500,D,20160109,000000,1921.93,1922.03,1921.73,1922.03,0,0
S&P 500,D,20160110,000000,1922.03,1922.03,1922.03,1922.03,0,0
S&P 500,D,20160111,000000,1926.12,1935.64,1901.25,1923.62,0,0
S&P 500,D,20160112,000000,1923.37,1947.35,1914.41,1939.04,0,0
S&P 500,D,20160113,000000,1938.79,1950.3,1886.44,1890.25,0,0
S&P 500,D,20160114,000000,1890.3,1934.47,1879.07,1920.67,0,0
S&P 500,D,20160115,000000,1921.23,1921.84,1857.84,1879.26,0,0
S&P 500,D,20160116,000000,1880.1,1880.33,1880.1,1880.33,0,0
S&P 500,D,20160117,000000,1880.33,1880.33,1880.33,1880.33,0,0
S&P 500,D,20160118,000000,1880.33,1880.33,1880.33,1880.33,0,0
S&P 500,D,20160119,000000,1891.13,1901.42,1864.6,1881.62,0,0
S&P 500,D,20160120,000000,1881.44,1881.44,1812.3,1859.57,0,0
S&P 500,D,20160121,000000,1859.48,1889.73,1848.98,1869.2,0,0
S&P 500,D,20160122,000000,1868.6,1908.84,1868.6,1906.62,0,0
S&P 500,D,20160123,000000,1906.82,1906.91,1906.82,1906.9,0,0
S&P 500,D,20160124,000000,1906.9,1906.9,1906.9,1906.9,0,0
S&P 500,D,20160125,000000,1906.28,1906.28,1875.97,1877.2,0,0
S&P 500,D,20160126,000000,1877.01,1906.73,1877.01,1903.47,0,0
S&P 500,D,20160127,000000,1903.78,1916.99,1872.7,1883.28,0,0
S&P 500,D,20160128,000000,1883.11,1902.94,1873.65,1893.41,0,0
S&P 500,D,20160129,000000,1893.06,1938.76,1893.06,1938.12,0,0
S&P 500,D,20160130,000000,1938.22,1940.24,1938.22,1940.24,0,0
S&P 500,D,20160131,000000,1940.24,1940.24,1940.24,1940.24,0,0
S&P 500,D,20160201,000000,1934.03,1947.2,1920.3,1938.9,0,0
S&P 500,D,20160202,000000,1938.95,1939.38,1897.29,1903.25,0,0
S&P 500,D,20160203,000000,1903.14,1917.97,1872.23,1911.32,0,0
S&P 500,D,20160204,000000,1912.22,1927.35,1900.52,1914.85,0,0
S&P 500,D,20160205,000000,1915.07,1915.45,1872.65,1879.9,0,0
S&P 500,D,20160206,000000,1880,1880.05,1879.87,1880.05,0,0
S&P 500,D,20160207,000000,1880.05,1880.05,1880.05,1880.05,0,0
S&P 500,D,20160208,000000,1868.48,1868.48,1828.46,1853.66,0,0
S&P 500,D,20160209,000000,1853.63,1868.1,1834.94,1852.15,0,0
S&P 500,D,20160210,000000,1852.52,1881.55,1850.32,1851.75,0,0
S&P 500,D,20160211,000000,1851.72,1851.86,1810.1,1828.9,0,0
S&P 500,D,20160212,000000,1828.57,1864.73,1828.57,1864.31,0,0
S&P 500,D,20160213,000000,1864.37,1864.78,1864.37,1864.78,0,0
S&P 500,D,20160214,000000,1864.78,1864.78,1864.78,1864.78,0,0
S&P 500,D,20160215,000000,1864.78,1864.78,1864.78,1864.78,0,0
S&P 500,D,20160216,000000,1871.44,1895.74,1871.44,1895.37,0,0
S&P 500,D,20160217,000000,1895.29,1930.68,1895.1,1926.42,0,0
S&P 500,D,20160218,000000,1926.46,1930,1915.1,1917.39,0,0
S&P 500,D,20160219,000000,1917.18,1918.77,1902.19,1917.77,0,0
S&P 500,D,20160220,000000,1917.57,1917.78,1917.57,1917.78,0,0
S&P 500,D,20160221,000000,1917.78,1917.78,1917.78,1917.78,0,0
S&P 500,D,20160222,000000,1928.83,1946.7,1928.83,1945.09,0,0
S&P 500,D,20160223,000000,1945.28,1945.5,1919.44,1921.21,0,0
S&P 500,D,20160224,000000,1920.83,1932.08,1891.02,1930.47,0,0
S&P 500,D,20160225,000000,1929.57,1951.61,1925.41,1951.61,0,0
S&P 500,D,20160226,000000,1951.78,1962.95,1945.79,1947.75,0,0
S&P 500,D,20160227,000000,1947.83,1948.06,1947.66,1948.05,0,0
S&P 500,D,20160228,000000,1948.05,1948.05,1948.05,1948.05,0,0
S&P 500,D,20160229,000000,1947.13,1958.27,1932.57,1932.57,0,0
S&P 500,D,20160301,000000,1931.82,1978.01,1931.81,1978.01,0,0
S&P 500,D,20160302,000000,1977.87,1986.51,1968.81,1986.3,0,0
S&P 500,D,20160303,000000,1986.4,1993.69,1977.37,1993.32,0,0
S&P 500,D,20160304,000000,1993.36,2009.13,1986.78,1999.33,0,0
S&P 500,D,20160305,000000,1999.61,1999.99,1999.61,1999.99,0,0
S&P 500,D,20160306,000000,1999.99,1999.99,1999.99,1999.99,0,0
S&P 500,D,20160307,000000,1996.11,2006.11,1989.39,2001.27,0,0
S&P 500,D,20160308,000000,2001.3,2001.76,1977.44,1979.2,0,0
S&P 500,D,20160309,000000,1979.13,1992.69,1979.13,1988.85,0,0
S&P 500,D,20160310,000000,1988.86,2005.07,1969.25,1989.32,0,0
S&P 500,D,20160311,000000,1989.68,2022.33,1989.56,2021.96,0,0
S&P 500,D,20160312,000000,2021.94,2022.19,2021.92,2022.19,0,0
S&P 500,D,20160313,000000,2022.19,2022.19,2022.19,2022.19,0,0
S&P 500,D,20160314,000000,2019.27,2024.57,2012.05,2019.64,0,0
S&P 500,D,20160315,000000,2014.92,2015.94,2005.23,2015.93,0,0
S&P 500,D,20160316,000000,2013.39,2032,2010.04,2027.22,0,0
S&P 500,D,20160317,000000,2026.37,2046.23,2022.16,2040.59,0,0
S&P 500,D,20160318,000000,2041.93,2052.36,2041.93,2049.58,0,0
S&P 500,D,20160319,000000,2049.58,2049.58,2049.58,2049.58,0,0
S&P 500,D,20160320,000000,2049.58,2049.58,2049.58,2049.58,0,0
S&P 500,D,20160321,000000,2047.44,2053.9,2043.14,2051.6,0,0
S&P 500,D,20160322,000000,2046.3,2056.6,2040.57,2049.8,0,0
S&P 500,D,20160323,000000,2048.39,2048.39,2034.86,2036.71,0,0
S&P 500,D,20160324,000000,2031.12,2036.04,2022.49,2035.94,0,0
S&P 500,D,20160325,000000,2035.94,2035.94,2035.94,2035.94,0,0
S&P 500,D,20160326,000000,2035.94,2035.94,2035.94,2035.94,0,0
S&P 500,D,20160327,000000,2035.94,2035.94,2035.94,2035.94,0,0
S&P 500,D,20160328,000000,2037.89,2042.67,2031.96,2037.05,0,0
S&P 500,D,20160329,000000,2035.01,2055.91,2028.31,2055.01,0,0
S&P 500,D,20160330,000000,2060.38,2072.18,2060.23,2063.95,0,0
S&P 500,D,20160331,000000,2063.77,2067.92,2057.46,2059.74,0,0
S&P 500,D,20160401,000000,2056.62,2075.07,2043.98,2072.78,0,0
S&P 500,D,20160402,000000,2072.78,2072.78,2072.78,2072.78,0,0
S&P 500,D,20160403,000000,2072.78,2072.78,2072.78,2072.78,0,0
S&P 500,D,20160404,000000,2072.76,2074.01,2062.58,2066.13,0,0
S&P 500,D,20160405,000000,2062.5,2062.5,2042.56,2045.17,0,0
S&P 500,D,20160406,000000,2045.56,2067.33,2043.11,2066.66,0,0
S&P 500,D,20160407,000000,2060.61,2060.61,2033.8,2041.91,0,0
S&P 500,D,20160408,000000,2045.54,2060.63,2041.7,2047.6,0,0
S&P 500,D,20160409,000000,2047.6,2047.6,2047.6,2047.6,0,0
S&P 500,D,20160410,000000,2047.6,2047.6,2047.6,2047.6,0,0
S&P 500,D,20160411,000000,2050.23,2062.93,2041.96,2041.99,0,0
S&P 500,D,20160412,000000,2044.24,2065.05,2039.74,2061.72,0,0
S&P 500,D,20160413,000000,2068.64,2083.17,2068.64,2082.42,0,0
S&P 500,D,20160414,000000,2082.92,2087.84,2078.14,2082.78,0,0
S&P 500,D,20160415,000000,2083.22,2083.22,2076.33,2080.73,0,0
S&P 500,D,20160416,000000,2080.73,2080.73,2080.73,2080.73,0,0
S&P 500,D,20160417,000000,2080.73,2080.73,2080.73,2080.73,0,0
S&P 500,D,20160418,000000,2078.83,2094.66,2073.65,2094.34,0,0
S&P 500,D,20160419,000000,2096.05,2104.05,2091.68,2100.8,0,0
S&P 500,D,20160420,000000,2101.52,2111.05,2096.32,2102.4,0,0
S&P 500,D,20160421,000000,2101.97,2103.78,2088.53,2091.48,0,0
S&P 500,D,20160422,000000,2091.49,2094.32,2081.2,2091.58,0,0
S&P 500,D,20160423,000000,2091.58,2091.58,2091.58,2091.58,0,0
S&P 500,D,20160424,000000,2091.58,2091.58,2091.58,2091.58,0,0
S&P 500,D,20160425,000000,2087.85,2087.9,2077.52,2087.79,0,0
S&P 500,D,20160426,000000,2089.84,2096.87,2085.8,2091.7,0,0
S&P 500,D,20160427,000000,2092.33,2099.88,2082.31,2095.15,0,0
S&P 500,D,20160428,000000,2090.93,2099.29,2071.63,2075.81,0,0
S&P 500,D,20160429,000000,2073.11,2073.24,2052.29,2065.3,0,0
S&P 500,D,20160430,000000,2065.3,2065.3,2065.3,2065.3,0,0
S&P 500,D,20160501,000000,2065.3,2065.3,2065.3,2065.3,0,0
S&P 500,D,20160502,000000,2067.17,2083.42,2066.11,2081.43,0,0
S&P 500,D,20160503,000000,2075.16,2075.16,2054.89,2063.37,0,0
S&P 500,D,20160504,000000,2060.3,2060.3,2045.56,2051.12,0,0
S&P 500,D,20160505,000000,2052.95,2060.23,2045.77,2050.63,0,0
S&P 500,D,20160506,000000,2047.77,2057.71,2039.45,2057.14,0,0
S&P 500,D,20160507,000000,2057.14,2057.14,2057.14,2057.14,0,0
S&P 500,D,20160508,000000,2057.14,2057.14,2057.14,2057.14,0,0
S&P 500,D,20160509,000000,2057.55,2064.15,2054.31,2058.69,0,0
S&P 500,D,20160510,000000,2063.96,2084.87,2063.87,2084.39,0,0
S&P 500,D,20160511,000000,2082.79,2082.79,2064.46,2064.46,0,0
S&P 500,D,20160512,000000,2067.17,2073.99,2053.13,2064.11,0,0
S&P 500,D,20160513,000000,2062.5,2066.79,2043.13,2046.61,0,0
S&P 500,D,20160514,000000,2046.61,2046.61,2046.61,2046.61,0,0
S&P 500,D,20160515,000000,2046.61,2046.61,2046.61,2046.61,0,0
S&P 500,D,20160516,000000,2048.16,2071.88,2047.26,2066.66,0,0
S&P 500,D,20160517,000000,2064.21,2065.69,2040.82,2047.21,0,0
S&P 500,D,20160518,000000,2044.38,2060.6,2034.52,2047.63,0,0
S&P 500,D,20160519,000000,2044.21,2044.21,2025.91,2040.04,0,0
S&P 500,D,20160520,000000,2043.17,2058.35,2043.17,2052.32,0,0
S&P 500,D,20160521,000000,2052.32,2052.32,2052.32,2052.32,0,0
S&P 500,D,20160522,000000,2052.32,2052.32,2052.32,2052.32,0,0
S&P 500,D,20160523,000000,2052.13,2055.58,2047.29,2048.04,0,0
S&P 500,D,20160524,000000,2052.65,2079.67,2052.65,2076.06,0,0
S&P 500,D,20160525,000000,2078.93,2094.72,2078.93,2090.54,0,0
S&P 500,D,20160526,000000,2091.44,2094.3,2087.08,2090.1,0,0
S&P 500,D,20160527,000000,2090.66,2099.06,2090.66,2099.06,0,0
S&P 500,D,20160528,000000,2099.06,2099.06,2099.06,2099.06,0,0
S&P 500,D,20160529,000000,2099.06,2099.06,2099.06,2099.06,0,0
S&P 500,D,20160530,000000,2099.06,2099.06,2099.06,2099.06,0,0
S&P 500,D,20160531,000000,2100.13,2103.48,2088.66,2096.96,0,0
S&P 500,D,20160601,000000,2092.22,2100.97,2085.12,2099.33,0,0
S&P 500,D,20160602,000000,2097.71,2105.26,2088.59,2105.26,0,0
S&P 500,D,20160603,000000,2102.88,2102.88,2085.36,2099.13,0,0
S&P 500,D,20160604,000000,2099.13,2099.13,2099.13,2099.13,0,0
S&P 500,D,20160605,000000,2099.13,2099.13,2099.13,2099.13,0,0
S&P 500,D,20160606,000000,2101.71,2113.36,2101.56,2109.41,0,0
S&P 500,D,20160607,000000,2110.18,2119.22,2110.18,2112.13,0,0
S&P 500,D,20160608,000000,2112.71,2120.55,2112.71,2119.12,0,0
S&P 500,D,20160609,000000,2115.65,2117.64,2107.73,2115.48,0,0
S&P 500,D,20160610,000000,2109.57,2109.57,2089.96,2096.07,0,0
S&P 500,D,20160611,000000,2096.07,2096.07,2096.07,2096.07,0,0
S&P 500,D,20160612,000000,2096.07,2096.07,2096.07,2096.07,0,0
S&P 500,D,20160613,000000,2091.75,2098.12,2078.46,2079.06,0,0
S&P 500,D,20160614,000000,2076.65,2081.3,2064.1,2075.32,0,0
S&P 500,D,20160615,000000,2077.6,2085.65,2069.8,2071.5,0,0
S&P 500,D,20160616,000000,2066.36,2079.62,2050.37,2077.99,0,0
S&P 500,D,20160617,000000,2078.2,2078.2,2062.85,2071.22,0,0
S&P 500,D,20160618,000000,2071.22,2071.22,2071.22,2071.22,0,0
S&P 500,D,20160619,000000,2071.22,2071.22,2071.22,2071.22,0,0
S&P 500,D,20160620,000000,2084.14,2100.66,2082.54,2083.25,0,0
S&P 500,D,20160621,000000,2086.66,2093.66,2083.02,2088.9,0,0
S&P 500,D,20160622,000000,2089.75,2099.71,2084.36,2085.45,0,0
S&P 500,D,20160623,000000,2096.19,2113.32,2096.19,2113.32,0,0
S&P 500,D,20160624,000000,2095.92,2095.92,2032.57,2037.41,0,0
S&P 500,D,20160625,000000,2037.41,2037.41,2037.41,2037.41,0,0
S&P 500,D,20160626,000000,2037.41,2037.41,2037.41,2037.41,0,0
S&P 500,D,20160627,000000,2031.45,2031.45,1991.68,2000.54,0,0
S&P 500,D,20160628,000000,2008.99,2036.09,2008.99,2036.09,0,0
S&P 500,D,20160629,000000,2046.69,2073.13,2046.69,2070.77,0,0
S&P 500,D,20160630,000000,2074.44,2098.94,2070,2098.86,0,0
S&P 500,D,20160701,000000,2099.12,2108.71,2097.9,2102.95,0,0
S&P 500,D,20160702,000000,2102.95,2102.95,2102.95,2102.95,0,0
S&P 500,D,20160703,000000,2102.95,2102.95,2102.95,2102.95,0,0
S&P 500,D,20160704,000000,2102.95,2102.95,2102.95,2102.95,0,0
S&P 500,D,20160705,000000,2094.08,2094.08,2080.86,2088.55,0,0
S&P 500,D,20160706,000000,2084.43,2100.72,2074.02,2099.73,0,0
S&P 500,D,20160707,000000,2100.98,2109.06,2089.39,2097.9,0,0
S&P 500,D,20160708,000000,2106.97,2131.65,2106.97,2129.9,0,0
S&P 500,D,20160709,000000,2129.9,2129.9,2129.9,2129.9,0,0
S&P 500,D,20160710,000000,2129.9,2129.9,2129.9,2129.9,0,0
S&P 500,D,20160711,000000,2131.72,2143.16,2131.72,2137.16,0,0
S&P 500,D,20160712,000000,2145.22,2155.4,2145.22,2152.14,0,0
S&P 500,D,20160713,000000,2152.14,2156.35,2146.21,2152.43,0,0
S&P 500,D,20160714,000000,2157.88,2168.97,2157.88,2163.75,0,0
S&P 500,D,20160715,000000,2166.69,2169.05,2155.79,2161.74,0,0
S&P 500,D,20160716,000000,2161.74,2161.74,2161.74,2161.74,0,0
S&P 500,D,20160717,000000,2161.74,2161.74,2161.74,2161.74,0,0
S&P 500,D,20160718,000000,2162.04,2168.35,2159.64,2166.89,0,0
S&P 500,D,20160719,000000,2162.53,2164.63,2159.01,2163.78,0,0
S&P 500,D,20160720,000000,2166.1,2175.63,2164.89,2173.02,0,0
S&P 500,D,20160721,000000,2172.91,2174.54,2159.75,2165.17,0,0
S&P 500,D,20160722,000000,2167.37,2175.11,2163.24,2175.03,0,0
S&P 500,D,20160723,000000,2175.03,2175.03,2175.03,2175.03,0,0
S&P 500,D,20160724,000000,2175.03,2175.03,2175.03,2175.03,0,0
S&P 500,D,20160725,000000,2173.43,2173.52,2161.95,2168.48,0,0
S&P 500,D,20160726,000000,2168.62,2173.54,2160.18,2169.18,0,0
S&P 500,D,20160727,000000,2174.45,2174.95,2160.81,2166.58,0,0
S&P 500,D,20160728,000000,2166.1,2172.84,2159.74,2170.06,0,0
S&P 500,D,20160729,000000,2170.06,2177.09,2163.49,2173.6,0,0
S&P 500,D,20160730,000000,2173.6,2173.6,2173.6,2173.6,0,0
S&P 500,D,20160731,000000,2173.6,2173.6,2173.6,2173.6,0,0
S&P 500,D,20160801,000000,2173.15,2178.29,2166.22,2170.84,0,0
S&P 500,D,20160802,000000,2169.94,2170.2,2147.58,2157.03,0,0
S&P 500,D,20160803,000000,2156.34,2163.79,2152.56,2163.79,0,0
S&P 500,D,20160804,000000,2163.62,2168.19,2159.07,2164.25,0,0
S&P 500,D,20160805,000000,2171.22,2182.87,2169.25,2182.87,0,0
S&P 500,D,20160806,000000,2182.87,2182.87,2182.87,2182.87,0,0
S&P 500,D,20160807,000000,2182.87,2182.87,2182.87,2182.87,0,0
S&P 500,D,20160808,000000,2183.76,2185.43,2177.85,2180.89,0,0
S&P 500,D,20160809,000000,2182.21,2187.64,2178.61,2181.74,0,0
S&P 500,D,20160810,000000,2183.07,2183.41,2172.01,2175.49,0,0
S&P 500,D,20160811,000000,2179.04,2188.45,2178.75,2185.79,0,0
S&P 500,D,20160812,000000,2183.74,2186.26,2179.42,2184.05,0,0
S&P 500,D,20160813,000000,2184.05,2184.05,2184.05,2184.05,0,0
S&P 500,D,20160814,000000,2184.05,2184.05,2184.05,2184.05,0,0
S&P 500,D,20160815,000000,2186.08,2193.81,2186.08,2190.15,0,0
S&P 500,D,20160816,000000,2186.24,2186.24,2178.14,2178.15,0,0
S&P 500,D,20160817,000000,2177.84,2183.08,2168.5,2182.22,0,0
S&P 500,D,20160818,000000,2181.9,2187.02,2180.47,2187.02,0,0
S&P 500,D,20160819,000000,2184.24,2185,2175.14,2183.87,0,0
S&P 500,D,20160820,000000,2183.87,2183.87,2183.87,2183.87,0,0
S&P 500,D,20160821,000000,2183.87,2183.87,2183.87,2183.87,0,0
S&P 500,D,20160822,000000,2181.58,2185.14,2175.96,2182.64,0,0
S&P 500,D,20160823,000000,2182.64,2193.41,2182.64,2186.9,0,0
S&P 500,D,20160824,000000,2185.06,2186.65,2171.25,2175.44,0,0
